 0.9989666  0.9940591    15.82 (L= 8 minsim=225 factor= 1.00)
 0.9991614  0.9948248    33.13 (L= 8 minsim=225 factor= 2.23)
 0.9990804  0.9945391    18.58 (L= 8 minsim=225 factor= 1.50)
 0.9991500  0.9947763    27.68 (L= 8 minsim=225 factor= 2.00)
 0.9996657  0.9988609    22.81 (L= 8 minsim= 64 factor= 1.00)
 0.9998275  0.9989456    68.03 (L= 8 minsim= 64 factor= 2.23)
 0.9997509  0.9989251    37.20 (L= 8 minsim= 64 factor= 1.50)
 0.9998217  0.9989428    57.63 (L= 8 minsim= 64 factor= 2.00)
 0.9997120  0.9993955    29.54 (L= 8 minsim= 36 factor= 1.00)
 0.9998638  0.9995531    94.04 (L= 8 minsim= 36 factor= 2.23)
 0.9997654  0.9994844    51.39 (L= 8 minsim= 36 factor= 1.50)
 0.9998310  0.9995408    79.65 (L= 8 minsim= 36 factor= 2.00)
 0.9984905  0.9926906    15.42 (L= 8 minsim=289 factor= 1.00)
 0.9987746  0.9935512    28.67 (L= 8 minsim=289 factor= 2.23)
 0.9986176  0.9931329    17.07 (L= 8 minsim=289 factor= 1.50)
 0.9987552  0.9934699    23.77 (L= 8 minsim=289 factor= 2.00)
 0.9973656  0.9902476    15.03 (L= 8 minsim=400 factor= 1.00)
 0.9981687  0.9921564    23.75 (L= 8 minsim=400 factor= 2.23)
 0.9977208  0.9909811    16.09 (L= 8 minsim=400 factor= 1.50)
 0.9980612  0.9916542    20.31 (L= 8 minsim=400 factor= 2.00)
 0.9978312  0.9912227    15.12 (L= 8 minsim=361 factor= 1.00)
 0.9983603  0.9925666    25.15 (L= 8 minsim=361 factor= 2.23)
 0.9980117  0.9917458    16.22 (L= 8 minsim=361 factor= 1.50)
 0.9982787  0.9923102    21.26 (L= 8 minsim=361 factor= 2.00)
 0.9995161  0.9972096    17.38 (L= 8 minsim=121 factor= 1.00)
 0.9996139  0.9973584    46.55 (L= 8 minsim=121 factor= 2.23)
 0.9995944  0.9972896    24.94 (L= 8 minsim=121 factor= 1.50)
 0.9996029  0.9973307    38.98 (L= 8 minsim=121 factor= 2.00)
 0.9996448  0.9984025    20.36 (L= 8 minsim= 81 factor= 1.00)
 0.9998043  0.9985228    59.09 (L= 8 minsim= 81 factor= 2.23)
 0.9997556  0.9985170    31.88 (L= 8 minsim= 81 factor= 1.50)
 0.9997953  0.9985165    49.88 (L= 8 minsim= 81 factor= 2.00)
 0.9982032  0.9919962    15.28 (L= 8 minsim=324 factor= 1.00)
 0.9985566  0.9929962    27.00 (L= 8 minsim=324 factor= 2.23)
 0.9983424  0.9923899    16.62 (L= 8 minsim=324 factor= 1.50)
 0.9985402  0.9929146    22.55 (L= 8 minsim=324 factor= 2.00)
 0.9997042  0.9992163    25.70 (L= 8 minsim= 49 factor= 1.00)
 0.9998459  0.9993022    78.90 (L= 8 minsim= 49 factor= 2.23)
 0.9997735  0.9992489    43.04 (L= 8 minsim= 49 factor= 1.50)
 0.9998284  0.9992923    66.81 (L= 8 minsim= 49 factor= 2.00)
 0.9994507  0.9963020    16.85 (L= 8 minsim=144 factor= 1.00)
 0.9995455  0.9966993    42.23 (L= 8 minsim=144 factor= 2.23)
 0.9995099  0.9964309    22.57 (L= 8 minsim=144 factor= 1.50)
 0.9995400  0.9966709    35.21 (L= 8 minsim=144 factor= 2.00)
 0.9993371  0.9955694    16.50 (L= 8 minsim=169 factor= 1.00)
 0.9994413  0.9960686    39.16 (L= 8 minsim=169 factor= 2.23)
 0.9993957  0.9957817    20.95 (L= 8 minsim=169 factor= 1.50)
 0.9994343  0.9960098    32.49 (L= 8 minsim=169 factor= 2.00)
 0.9987209  0.9933307    15.66 (L= 8 minsim=256 factor= 1.00)
 0.9990307  0.9942594    30.88 (L= 8 minsim=256 factor= 2.23)
 0.9988612  0.9938792    17.78 (L= 8 minsim=256 factor= 1.50)
 0.9989653  0.9941982    25.61 (L= 8 minsim=256 factor= 2.00)
 0.9991640  0.9948008    16.08 (L= 8 minsim=196 factor= 1.00)
 0.9992445  0.9953409    36.15 (L= 8 minsim=196 factor= 2.23)
 0.9991790  0.9951344    19.59 (L= 8 minsim=196 factor= 1.50)
 0.9992286  0.9953113    29.75 (L= 8 minsim=196 factor= 2.00)
 0.9996262  0.9979247    18.32 (L= 8 minsim=100 factor= 1.00)
 0.9997381  0.9980269    51.93 (L= 8 minsim=100 factor= 2.23)
 0.9996987  0.9980072    27.78 (L= 8 minsim=100 factor= 1.50)
 0.9997302  0.9980064    43.52 (L= 8 minsim=100 factor= 2.00)
 0.9991650  0.9947635    16.28 (L= 6 minsim=225 factor= 1.00)
 0.9992499  0.9952870    34.08 (L= 6 minsim=225 factor= 2.23)
 0.9992249  0.9949609    19.22 (L= 6 minsim=225 factor= 1.50)
 0.9992424  0.9952132    28.44 (L= 6 minsim=225 factor= 2.00)
 0.9997743  0.9988732    23.34 (L= 6 minsim= 64 factor= 1.00)
 0.9998276  0.9989418    69.77 (L= 6 minsim= 64 factor= 2.23)
 0.9997959  0.9989135    38.06 (L= 6 minsim= 64 factor= 1.50)
 0.9998226  0.9989330    59.01 (L= 6 minsim= 64 factor= 2.00)
 0.9997258  0.9994846    30.19 (L= 6 minsim= 36 factor= 1.00)
 0.9998717  0.9995786    97.12 (L= 6 minsim= 36 factor= 2.23)
 0.9997831  0.9995172    52.78 (L= 6 minsim= 36 factor= 1.50)
 0.9998562  0.9995693    82.14 (L= 6 minsim= 36 factor= 2.00)
 0.9987312  0.9934397    15.88 (L= 6 minsim=289 factor= 1.00)
 0.9989013  0.9940198    29.64 (L= 6 minsim=289 factor= 2.23)
 0.9988429  0.9937485    17.61 (L= 6 minsim=289 factor= 1.50)
 0.9988895  0.9939934    24.72 (L= 6 minsim=289 factor= 2.00)
 0.9977649  0.9910976    15.47 (L= 6 minsim=400 factor= 1.00)
 0.9983538  0.9925464    24.71 (L= 6 minsim=400 factor= 2.23)
 0.9981158  0.9918175    16.67 (L= 6 minsim=400 factor= 1.50)
 0.9983004  0.9924819    21.20 (L= 6 minsim=400 factor= 2.00)
 0.9981231  0.9918698    15.53 (L= 6 minsim=361 factor= 1.00)
 0.9985362  0.9929615    26.08 (L= 6 minsim=361 factor= 2.23)
 0.9983490  0.9924044    16.81 (L= 6 minsim=361 factor= 1.50)
 0.9985038  0.9929233    22.20 (L= 6 minsim=361 factor= 2.00)
 0.9996635  0.9974274    18.13 (L= 6 minsim=121 factor= 1.00)
 0.9996621  0.9974932    47.72 (L= 6 minsim=121 factor= 2.23)
 0.9996660  0.9974697    25.70 (L= 6 minsim=121 factor= 1.50)
 0.9996608  0.9974938    40.06 (L= 6 minsim=121 factor= 2.00)
 0.9997530  0.9985256    20.62 (L= 6 minsim= 81 factor= 1.00)
 0.9997907  0.9985676    60.45 (L= 6 minsim= 81 factor= 2.23)
 0.9997800  0.9985551    32.77 (L= 6 minsim= 81 factor= 1.50)
 0.9997915  0.9985673    51.14 (L= 6 minsim= 81 factor= 2.00)
 0.9984057  0.9926929    15.92 (L= 6 minsim=324 factor= 1.00)
 0.9986453  0.9934182    27.93 (L= 6 minsim=324 factor= 2.23)
 0.9985650  0.9931546    17.23 (L= 6 minsim=324 factor= 1.50)
 0.9986235  0.9934197    23.50 (L= 6 minsim=324 factor= 2.00)
 0.9997771  0.9992411    26.27 (L= 6 minsim= 49 factor= 1.00)
 0.9998748  0.9993003    80.76 (L= 6 minsim= 49 factor= 2.23)
 0.9997851  0.9992484    44.14 (L= 6 minsim= 49 factor= 1.50)
 0.9998612  0.9992927    68.73 (L= 6 minsim= 49 factor= 2.00)
 0.9995623  0.9965737    17.35 (L= 6 minsim=144 factor= 1.00)
 0.9995991  0.9968631    43.35 (L= 6 minsim=144 factor= 2.23)
 0.9995849  0.9967543    23.37 (L= 6 minsim=144 factor= 1.50)
 0.9995950  0.9968387    36.29 (L= 6 minsim=144 factor= 2.00)
 0.9994344  0.9959199    16.94 (L= 6 minsim=169 factor= 1.00)
 0.9994920  0.9963125    40.41 (L= 6 minsim=169 factor= 2.23)
 0.9994674  0.9960552    21.69 (L= 6 minsim=169 factor= 1.50)
 0.9994851  0.9962838    33.56 (L= 6 minsim=169 factor= 2.00)
 0.9989773  0.9942172    16.05 (L= 6 minsim=256 factor= 1.00)
 0.9991150  0.9947151    31.86 (L= 6 minsim=256 factor= 2.23)
 0.9990586  0.9944530    18.40 (L= 6 minsim=256 factor= 1.50)
 0.9991014  0.9946818    26.54 (L= 6 minsim=256 factor= 2.00)
 0.9992994  0.9952743    16.51 (L= 6 minsim=196 factor= 1.00)
 0.9993701  0.9957056    36.84 (L= 6 minsim=196 factor= 2.23)
 0.9993225  0.9954046    20.23 (L= 6 minsim=196 factor= 1.50)
 0.9993625  0.9956766    30.68 (L= 6 minsim=196 factor= 2.00)
 0.9997295  0.9979903    18.81 (L= 6 minsim=100 factor= 1.00)
 0.9997277  0.9980638    53.17 (L= 6 minsim=100 factor= 2.23)
 0.9997244  0.9980532    28.55 (L= 6 minsim=100 factor= 1.50)
 0.9997289  0.9980649    44.67 (L= 6 minsim=100 factor= 2.00)
 0.9992290  0.9951961    16.93 (L= 4 minsim=225 factor= 1.00)
 0.9992842  0.9954727    34.71 (L= 4 minsim=225 factor= 2.23)
 0.9992966  0.9952923    20.35 (L= 4 minsim=225 factor= 1.50)
 0.9993000  0.9954615    29.04 (L= 4 minsim=225 factor= 2.00)
 0.9998285  0.9989754    24.34 (L= 4 minsim= 64 factor= 1.00)
 0.9998454  0.9989857    70.94 (L= 4 minsim= 64 factor= 2.23)
 0.9998433  0.9989797    39.47 (L= 4 minsim= 64 factor= 1.50)
 0.9998464  0.9989863    60.07 (L= 4 minsim= 64 factor= 2.00)
 0.9997586  0.9995061    31.03 (L= 4 minsim= 36 factor= 1.00)
 0.9998834  0.9996088   101.15 (L= 4 minsim= 36 factor= 2.23)
 0.9997809  0.9995289    54.28 (L= 4 minsim= 36 factor= 1.50)
 0.9998381  0.9995995    84.96 (L= 4 minsim= 36 factor= 2.00)
 1.0000000  1.0000000   619.31 (L= 4 minsim=  3 factor= 5.00)
 0.9989650  0.9941906    16.47 (L= 4 minsim=289 factor= 1.00)
 0.9990861  0.9945241    30.25 (L= 4 minsim=289 factor= 2.23)
 0.9990317  0.9943277    18.49 (L= 4 minsim=289 factor= 1.50)
 0.9990822  0.9945157    25.40 (L= 4 minsim=289 factor= 2.00)
 0.9983686  0.9926126    16.05 (L= 4 minsim=400 factor= 1.00)
 0.9985381  0.9931456    25.55 (L= 4 minsim=400 factor= 2.23)
 0.9985001  0.9930016    17.50 (L= 4 minsim=400 factor= 1.50)
 0.9985355  0.9931392    21.86 (L= 4 minsim=400 factor= 2.00)
 0.9986775  0.9933102    16.11 (L= 4 minsim=361 factor= 1.00)
 0.9988088  0.9937222    26.75 (L= 4 minsim=361 factor= 2.23)
 0.9987849  0.9936167    17.74 (L= 4 minsim=361 factor= 1.50)
 0.9987983  0.9937141    22.82 (L= 4 minsim=361 factor= 2.00)
 0.9996825  0.9976912    18.75 (L= 4 minsim=121 factor= 1.00)
 0.9997184  0.9977099    48.53 (L= 4 minsim=121 factor= 2.23)
 0.9996745  0.9977111    26.67 (L= 4 minsim=121 factor= 1.50)
 0.9997030  0.9977055    40.87 (L= 4 minsim=121 factor= 2.00)
 0.9997980  0.9986500    21.55 (L= 4 minsim= 81 factor= 1.00)
 0.9998002  0.9986780    61.56 (L= 4 minsim= 81 factor= 2.23)
 0.9998044  0.9986490    33.80 (L= 4 minsim= 81 factor= 1.50)
 0.9997995  0.9986817    52.27 (L= 4 minsim= 81 factor= 2.00)
 0.9988378  0.9937007    16.29 (L= 4 minsim=324 factor= 1.00)
 0.9989428  0.9940253    28.53 (L= 4 minsim=324 factor= 2.23)
 0.9989024  0.9939207    18.13 (L= 4 minsim=324 factor= 1.50)
 0.9989359  0.9940151    24.17 (L= 4 minsim=324 factor= 2.00)
 0.9998229  0.9993246    27.13 (L= 4 minsim= 49 factor= 1.00)
 0.9998665  0.9993741    83.18 (L= 4 minsim= 49 factor= 2.23)
 0.9998343  0.9993318    45.49 (L= 4 minsim= 49 factor= 1.50)
 0.9998549  0.9993536    70.24 (L= 4 minsim= 49 factor= 2.00)
 0.9996296  0.9969980    18.14 (L= 4 minsim=144 factor= 1.00)
 0.9996289  0.9970675    44.31 (L= 4 minsim=144 factor= 2.23)
 0.9996332  0.9970312    24.20 (L= 4 minsim=144 factor= 1.50)
 0.9996297  0.9970541    37.02 (L= 4 minsim=144 factor= 2.00)
 0.9994915  0.9962915    17.66 (L= 4 minsim=169 factor= 1.00)
 0.9995222  0.9964605    40.82 (L= 4 minsim=169 factor= 2.23)
 0.9995097  0.9963619    22.55 (L= 4 minsim=169 factor= 1.50)
 0.9995053  0.9964171    34.35 (L= 4 minsim=169 factor= 2.00)
 0.9990885  0.9946623    16.70 (L= 4 minsim=256 factor= 1.00)
 0.9991933  0.9949896    32.51 (L= 4 minsim=256 factor= 2.23)
 0.9991616  0.9948314    19.29 (L= 4 minsim=256 factor= 1.50)
 0.9991940  0.9949868    27.15 (L= 4 minsim=256 factor= 2.00)
 0.9993853  0.9958201    17.22 (L= 4 minsim=196 factor= 1.00)
 0.9993977  0.9959983    37.53 (L= 4 minsim=196 factor= 2.23)
 0.9993930  0.9958826    21.15 (L= 4 minsim=196 factor= 1.50)
 0.9993975  0.9959969    31.35 (L= 4 minsim=196 factor= 2.00)
 0.9997138  0.9981690    19.66 (L= 4 minsim=100 factor= 1.00)
 0.9997716  0.9982032    54.09 (L= 4 minsim=100 factor= 2.23)
 0.9997312  0.9981788    29.51 (L= 4 minsim=100 factor= 1.50)
 0.9997641  0.9981963    45.63 (L= 4 minsim=100 factor= 2.00)
 0.9988499  0.9938451    15.14 (L=10 minsim=225 factor= 1.00)
 0.9990879  0.9947090    32.01 (L=10 minsim=225 factor= 2.23)
 0.9989647  0.9941852    17.81 (L=10 minsim=225 factor= 1.50)
 0.9990342  0.9945545    26.45 (L=10 minsim=225 factor= 2.00)
 0.9995166  0.9986122    21.96 (L=10 minsim= 64 factor= 1.00)
 0.9997917  0.9988899    65.90 (L=10 minsim= 64 factor= 2.23)
 0.9996815  0.9988393    36.14 (L=10 minsim= 64 factor= 1.50)
 0.9997594  0.9988726    55.73 (L=10 minsim= 64 factor= 2.00)
 0.9994840  0.9991544    28.55 (L=10 minsim= 36 factor= 1.00)
 0.9998266  0.9995318    90.50 (L=10 minsim= 36 factor= 2.23)
 0.9996710  0.9994408    49.97 (L=10 minsim= 36 factor= 1.50)
 0.9997748  0.9995140    76.75 (L=10 minsim= 36 factor= 2.00)
 0.9981678  0.9920066    14.73 (L=10 minsim=289 factor= 1.00)
 0.9985141  0.9929673    27.63 (L=10 minsim=289 factor= 2.23)
 0.9983467  0.9924481    16.32 (L=10 minsim=289 factor= 1.50)
 0.9984584  0.9928057    22.81 (L=10 minsim=289 factor= 2.00)
 0.9966972  0.9889108    14.41 (L=10 minsim=400 factor= 1.00)
 0.9977233  0.9911818    22.98 (L=10 minsim=400 factor= 2.23)
 0.9973634  0.9902611    15.40 (L=10 minsim=400 factor= 1.50)
 0.9975534  0.9907389    19.36 (L=10 minsim=400 factor= 2.00)
 0.9972826  0.9900880    14.43 (L=10 minsim=361 factor= 1.00)
 0.9980055  0.9918646    24.18 (L=10 minsim=361 factor= 2.23)
 0.9977211  0.9909344    15.53 (L=10 minsim=361 factor= 1.50)
 0.9978967  0.9914501    20.34 (L=10 minsim=361 factor= 2.00)
 0.9994025  0.9969656    16.63 (L=10 minsim=121 factor= 1.00)
 0.9996039  0.9973559    45.26 (L=10 minsim=121 factor= 2.23)
 0.9995142  0.9971997    24.07 (L=10 minsim=121 factor= 1.50)
