 0.9991650  0.9947635    17.53 (L= 6 minsim=225 factor= 1.00)
 0.9992499  0.9952870    35.38 (L= 6 minsim=225 factor= 2.23)
 0.9992249  0.9949609    20.50 (L= 6 minsim=225 factor= 1.50)
 0.9990450  0.9945205    16.41 (L= 6 minsim=225 factor= 0.75)
 0.9988889  0.9942831    15.55 (L= 6 minsim=225 factor= 0.50)
 0.9992424  0.9952132    29.89 (L= 6 minsim=225 factor= 2.00)
 0.9987312  0.9934397    17.15 (L= 6 minsim=289 factor= 1.00)
 0.9989013  0.9940198    30.90 (L= 6 minsim=289 factor= 2.23)
 0.9988429  0.9937485    18.82 (L= 6 minsim=289 factor= 1.50)
 0.9987131  0.9932843    16.23 (L= 6 minsim=289 factor= 0.75)
 0.9984891  0.9928265    15.68 (L= 6 minsim=289 factor= 0.50)
 0.9988895  0.9939934    25.98 (L= 6 minsim=289 factor= 2.00)
 0.9974459  0.9903551    16.55 (L= 6 minsim=441 factor= 1.00)
 0.9980997  0.9921835    24.68 (L= 6 minsim=441 factor= 2.23)
 0.9978209  0.9912451    17.77 (L= 6 minsim=441 factor= 1.50)
 0.9972467  0.9899611    16.04 (L= 6 minsim=441 factor= 0.75)
 0.9968595  0.9892226    15.57 (L= 6 minsim=441 factor= 0.50)
 0.9980678  0.9920575    21.44 (L= 6 minsim=441 factor= 2.00)
 0.9996520  0.9974274    19.14 (L= 6 minsim=121 factor= 1.00)
 0.9996621  0.9974932    49.07 (L= 6 minsim=121 factor= 2.23)
 0.9996660  0.9974697    27.05 (L= 6 minsim=121 factor= 1.50)
 0.9995766  0.9973171    17.49 (L= 6 minsim=121 factor= 0.75)
 0.9993794  0.9971572    15.74 (L= 6 minsim=121 factor= 0.50)
 0.9996608  0.9974938    41.39 (L= 6 minsim=121 factor= 2.00)
 0.9984057  0.9926929    16.88 (L= 6 minsim=324 factor= 1.00)
 0.9986453  0.9934182    29.21 (L= 6 minsim=324 factor= 2.23)
 0.9985650  0.9931546    18.53 (L= 6 minsim=324 factor= 1.50)
 0.9983756  0.9924878    16.13 (L= 6 minsim=324 factor= 0.75)
 0.9981528  0.9919855    15.61 (L= 6 minsim=324 factor= 0.50)
 0.9986235  0.9934197    24.90 (L= 6 minsim=324 factor= 2.00)
 0.9995581  0.9965737    18.65 (L= 6 minsim=144 factor= 1.00)
 0.9995991  0.9968631    44.81 (L= 6 minsim=144 factor= 2.23)
 0.9995849  0.9967543    24.64 (L= 6 minsim=144 factor= 1.50)
 0.9994554  0.9963688    17.10 (L= 6 minsim=144 factor= 0.75)
 0.9993090  0.9962309    15.66 (L= 6 minsim=144 factor= 0.50)
 0.9995950  0.9968387    37.71 (L= 6 minsim=144 factor= 2.00)
 0.9963530  0.9878045    16.55 (L= 6 minsim=576 factor= 1.00)
 0.9974575  0.9907038    21.74 (L= 6 minsim=576 factor= 2.23)
 0.9969901  0.9892712    17.41 (L= 6 minsim=576 factor= 1.50)
 0.9960112  0.9871450    16.08 (L= 6 minsim=576 factor= 0.75)
 0.9953414  0.9860408    15.67 (L= 6 minsim=576 factor= 0.50)
 0.9973068  0.9902928    19.39 (L= 6 minsim=576 factor= 2.00)
 0.9997173  0.9979903    20.04 (L= 6 minsim=100 factor= 1.00)
 0.9997277  0.9980638    54.60 (L= 6 minsim=100 factor= 2.23)
 0.9997244  0.9980532    29.85 (L= 6 minsim=100 factor= 1.50)
 0.9996348  0.9979387    18.06 (L= 6 minsim=100 factor= 0.75)
 0.9994315  0.9977494    15.84 (L= 6 minsim=100 factor= 0.50)
 0.9997289  0.9980649    46.02 (L= 6 minsim=100 factor= 2.00)
 0.9956150  0.9865755    16.48 (L= 6 minsim=625 factor= 1.00)
 0.9972389  0.9899782    21.03 (L= 6 minsim=625 factor= 2.23)
 0.9965483  0.9883166    17.38 (L= 6 minsim=625 factor= 1.50)
 0.9953275  0.9858753    16.12 (L= 6 minsim=625 factor= 0.75)
 0.9948044  0.9848244    15.61 (L= 6 minsim=625 factor= 0.50)
 0.9970200  0.9894609    18.90 (L= 6 minsim=625 factor= 2.00)
 0.9997083  0.9988732    24.74 (L= 6 minsim= 64 factor= 1.00)
 0.9998212  0.9989418    70.86 (L= 6 minsim= 64 factor= 2.23)
 0.9997782  0.9989135    39.40 (L= 6 minsim= 64 factor= 1.50)
 0.9996546  0.9988507    20.78 (L= 6 minsim= 64 factor= 0.75)
 0.9993771  0.9987119    16.44 (L= 6 minsim= 64 factor= 0.50)
 0.9998163  0.9989330    60.28 (L= 6 minsim= 64 factor= 2.00)
 0.9994526  0.9994846    31.60 (L= 6 minsim= 36 factor= 1.00)
 0.9997553  0.9995786    98.73 (L= 6 minsim= 36 factor= 2.23)
 0.9995570  0.9995172    54.22 (L= 6 minsim= 36 factor= 1.50)
 0.9994111  0.9994678    24.26 (L= 6 minsim= 36 factor= 0.75)
 0.9990006  0.9992636    17.74 (L= 6 minsim= 36 factor= 0.50)
 0.9997001  0.9995693    83.56 (L= 6 minsim= 36 factor= 2.00)
 0.9971005  0.9895937    16.66 (L= 6 minsim=484 factor= 1.00)
 0.9978780  0.9917608    23.63 (L= 6 minsim=484 factor= 2.23)
 0.9975901  0.9907658    17.74 (L= 6 minsim=484 factor= 1.50)
 0.9967888  0.9890632    16.06 (L= 6 minsim=484 factor= 0.75)
 0.9963001  0.9881429    15.66 (L= 6 minsim=484 factor= 0.50)
 0.9978224  0.9915889    20.61 (L= 6 minsim=484 factor= 2.00)
 0.9977649  0.9910976    16.77 (L= 6 minsim=400 factor= 1.00)
 0.9983538  0.9925464    26.07 (L= 6 minsim=400 factor= 2.23)
 0.9981158  0.9918175    18.09 (L= 6 minsim=400 factor= 1.50)
 0.9976302  0.9908497    16.04 (L= 6 minsim=400 factor= 0.75)
 0.9972524  0.9901209    15.70 (L= 6 minsim=400 factor= 0.50)
 0.9983004  0.9924819    22.46 (L= 6 minsim=400 factor= 2.00)
 0.9981231  0.9918698    16.75 (L= 6 minsim=361 factor= 1.00)
 0.9985362  0.9929615    27.43 (L= 6 minsim=361 factor= 2.23)
 0.9983490  0.9924044    18.21 (L= 6 minsim=361 factor= 1.50)
 0.9980035  0.9916092    16.08 (L= 6 minsim=361 factor= 0.75)
 0.9977229  0.9910205    15.61 (L= 6 minsim=361 factor= 0.50)
 0.9985038  0.9929233    23.57 (L= 6 minsim=361 factor= 2.00)
 0.9997223  0.9985256    21.91 (L= 6 minsim= 81 factor= 1.00)
 0.9997907  0.9985676    61.74 (L= 6 minsim= 81 factor= 2.23)
 0.9997739  0.9985551    34.17 (L= 6 minsim= 81 factor= 1.50)
 0.9996473  0.9984478    19.02 (L= 6 minsim= 81 factor= 0.75)
 0.9994069  0.9982901    16.05 (L= 6 minsim= 81 factor= 0.50)
 0.9997915  0.9985673    52.49 (L= 6 minsim= 81 factor= 2.00)
 0.9996562  0.9992411    27.58 (L= 6 minsim= 49 factor= 1.00)
 0.9998459  0.9993003    82.26 (L= 6 minsim= 49 factor= 2.23)
 0.9996676  0.9992484    45.55 (L= 6 minsim= 49 factor= 1.50)
 0.9995845  0.9992304    22.28 (L= 6 minsim= 49 factor= 0.75)
 0.9993308  0.9990758    16.95 (L= 6 minsim= 49 factor= 0.50)
 0.9997895  0.9992927    70.27 (L= 6 minsim= 49 factor= 2.00)
 0.9989773  0.9942172    17.39 (L= 6 minsim=256 factor= 1.00)
 0.9991150  0.9947151    33.30 (L= 6 minsim=256 factor= 2.23)
 0.9990586  0.9944530    19.73 (L= 6 minsim=256 factor= 1.50)
 0.9989236  0.9939739    16.32 (L= 6 minsim=256 factor= 0.75)
 0.9987404  0.9936071    15.65 (L= 6 minsim=256 factor= 0.50)
 0.9991014  0.9946818    27.91 (L= 6 minsim=256 factor= 2.00)
 0.9994344  0.9959199    18.25 (L= 6 minsim=169 factor= 1.00)
 0.9994920  0.9963125    41.52 (L= 6 minsim=169 factor= 2.23)
 0.9994674  0.9960552    22.96 (L= 6 minsim=169 factor= 1.50)
 0.9993253  0.9956877    16.77 (L= 6 minsim=169 factor= 0.75)
 0.9992028  0.9955258    15.65 (L= 6 minsim=169 factor= 0.50)
 0.9994851  0.9962838    34.93 (L= 6 minsim=169 factor= 2.00)
 0.9967300  0.9886783    16.59 (L= 6 minsim=529 factor= 1.00)
 0.9977039  0.9911498    22.75 (L= 6 minsim=529 factor= 2.23)
 0.9973193  0.9899295    17.60 (L= 6 minsim=529 factor= 1.50)
 0.9964832  0.9880564    16.11 (L= 6 minsim=529 factor= 0.75)
 0.9958863  0.9871885    15.69 (L= 6 minsim=529 factor= 0.50)
 0.9975978  0.9908357    20.04 (L= 6 minsim=529 factor= 2.00)
 0.9992994  0.9952743    17.79 (L= 6 minsim=196 factor= 1.00)
 0.9993701  0.9957056    38.33 (L= 6 minsim=196 factor= 2.23)
 0.9993225  0.9954046    21.58 (L= 6 minsim=196 factor= 1.50)
 0.9991860  0.9949964    16.58 (L= 6 minsim=196 factor= 0.75)
 0.9990455  0.9947947    15.57 (L= 6 minsim=196 factor= 0.50)
 0.9993625  0.9956766    32.09 (L= 6 minsim=196 factor= 2.00)
 0.9695903  0.9711202    12.88 (L=26 minsim=225 factor= 1.00)
 0.9915971  0.9894984    26.40 (L=26 minsim=225 factor= 2.23)
 0.9831412  0.9833925    15.04 (L=26 minsim=225 factor= 1.50)
 0.9502288  0.9516558    12.19 (L=26 minsim=225 factor= 0.75)
 0.8912943  0.8917301    11.75 (L=26 minsim=225 factor= 0.50)
 0.9899542  0.9886412    21.77 (L=26 minsim=225 factor= 2.00)
 0.9687802  0.9692953    12.70 (L=26 minsim=289 factor= 1.00)
 0.9913835  0.9879236    22.82 (L=26 minsim=289 factor= 2.23)
 0.9828561  0.9819796    13.93 (L=26 minsim=289 factor= 1.50)
 0.9494152  0.9501129    12.11 (L=26 minsim=289 factor= 0.75)
 0.8904248  0.8906672    11.79 (L=26 minsim=289 factor= 0.50)
 0.9897430  0.9870712    18.88 (L=26 minsim=289 factor= 2.00)
 0.9674101  0.9654941    12.31 (L=26 minsim=441 factor= 1.00)
 0.9901671  0.9833653    18.07 (L=26 minsim=441 factor= 2.23)
 0.9811967  0.9769762    13.07 (L=26 minsim=441 factor= 1.50)
 0.9479949  0.9470688    11.89 (L=26 minsim=441 factor= 0.75)
 0.8893044  0.8889780    11.92 (L=26 minsim=441 factor= 0.50)
 0.9880392  0.9818829    15.57 (L=26 minsim=441 factor= 2.00)
 0.9696156  0.9724395    14.17 (L=26 minsim=121 factor= 1.00)
 0.9914520  0.9917039    37.20 (L=26 minsim=121 factor= 2.23)
 0.9829984  0.9851601    19.78 (L=26 minsim=121 factor= 1.50)
 0.9503327  0.9526154    12.96 (L=26 minsim=121 factor= 0.75)
 0.8924527  0.8930531    11.84 (L=26 minsim=121 factor= 0.50)
 0.9896171  0.9906056    30.93 (L=26 minsim=121 factor= 2.00)
 0.9683219  0.9681805    12.47 (L=26 minsim=324 factor= 1.00)
 0.9911973  0.9868986    21.51 (L=26 minsim=324 factor= 2.23)
 0.9825027  0.9807664    13.68 (L=26 minsim=324 factor= 1.50)
 0.9490573  0.9492979    11.99 (L=26 minsim=324 factor= 0.75)
 0.8902527  0.8903452    11.78 (L=26 minsim=324 factor= 0.50)
 0.9895181  0.9859291    17.95 (L=26 minsim=324 factor= 2.00)
 0.9698734  0.9724745    13.85 (L=26 minsim=144 factor= 1.00)
 0.9915701  0.9912667    33.74 (L=26 minsim=144 factor= 2.23)
 0.9831903  0.9849355    18.14 (L=26 minsim=144 factor= 1.50)
 0.9505919  0.9527269    12.68 (L=26 minsim=144 factor= 0.75)
 0.8922420  0.8928097    11.76 (L=26 minsim=144 factor= 0.50)
 0.9897707  0.9902480    27.97 (L=26 minsim=144 factor= 2.00)
 0.9658728  0.9622693    12.16 (L=26 minsim=576 factor= 1.00)
 0.9880908  0.9788183    15.89 (L=26 minsim=576 factor= 2.23)
