 0.9999816   305.56 (L= 6 minsim= 20 factor= 4.00)
 0.9997467   148.41 (L= 6 minsim= 20 factor= 2.23)
 0.9999768   222.17 (L= 6 minsim= 20 factor= 3.00)
 0.9999819   382.93 (L= 6 minsim= 20 factor= 5.00)
 0.9998291   129.78 (L= 6 minsim= 92 factor= 4.00)
 0.9998225    60.67 (L= 6 minsim= 92 factor= 2.23)
 0.9998278    92.61 (L= 6 minsim= 92 factor= 3.00)
 0.9997885   177.38 (L= 6 minsim= 92 factor= 5.00)
 0.9998500   132.46 (L= 6 minsim= 89 factor= 4.00)
 0.9998442    61.71 (L= 6 minsim= 89 factor= 2.23)
 0.9998497    94.19 (L= 6 minsim= 89 factor= 3.00)
 0.9998532   182.03 (L= 6 minsim= 89 factor= 5.00)
 0.9999839   387.23 (L= 6 minsim= 10 factor= 4.00)
 0.9997310   211.80 (L= 6 minsim= 10 factor= 2.23)
 0.9999717   292.57 (L= 6 minsim= 10 factor= 3.00)
 0.9999841   471.29 (L= 6 minsim= 10 factor= 5.00)
 0.9999434   251.94 (L= 6 minsim= 31 factor= 4.00)
 0.9997108   112.48 (L= 6 minsim= 31 factor= 2.23)
 0.9999432   173.79 (L= 6 minsim= 31 factor= 3.00)
 0.9999434   324.14 (L= 6 minsim= 31 factor= 5.00)
 0.9999446   238.63 (L= 6 minsim= 35 factor= 4.00)
 0.9997076   104.79 (L= 6 minsim= 35 factor= 2.23)
 0.9999430   161.81 (L= 6 minsim= 35 factor= 3.00)
 0.9999448   309.21 (L= 6 minsim= 35 factor= 5.00)
 0.9999799   376.46 (L= 6 minsim= 11 factor= 4.00)
 0.9997934   203.71 (L= 6 minsim= 11 factor= 2.23)
 0.9999675   283.25 (L= 6 minsim= 11 factor= 3.00)
 0.9999802   459.74 (L= 6 minsim= 11 factor= 5.00)
 0.9998378   130.78 (L= 6 minsim= 91 factor= 4.00)
 0.9998311    58.50 (L= 6 minsim= 91 factor= 2.23)
 0.9998374    93.05 (L= 6 minsim= 91 factor= 3.00)
 0.9997932   179.04 (L= 6 minsim= 91 factor= 5.00)
 0.9998135   145.11 (L= 6 minsim= 78 factor= 4.00)
 0.9998622    66.44 (L= 6 minsim= 78 factor= 2.23)
 0.9998203   102.35 (L= 6 minsim= 78 factor= 3.00)
 0.9998135   201.24 (L= 6 minsim= 78 factor= 5.00)
 0.9999242   199.87 (L= 6 minsim= 48 factor= 4.00)
 0.9998777    86.92 (L= 6 minsim= 48 factor= 2.23)
 0.9999240   135.22 (L= 6 minsim= 48 factor= 3.00)
 0.9999243   269.29 (L= 6 minsim= 48 factor= 5.00)
 0.9998536   134.47 (L= 6 minsim= 87 factor= 4.00)
 0.9998483    62.71 (L= 6 minsim= 87 factor= 2.23)
 0.9998532    95.50 (L= 6 minsim= 87 factor= 3.00)
 0.9998102   185.32 (L= 6 minsim= 87 factor= 5.00)
 0.9998258   128.96 (L= 6 minsim= 93 factor= 4.00)
 0.9998215    60.38 (L= 6 minsim= 93 factor= 2.23)
 0.9998262    92.24 (L= 6 minsim= 93 factor= 3.00)
 0.9997856   175.94 (L= 6 minsim= 93 factor= 5.00)
 0.9998167   146.81 (L= 6 minsim= 77 factor= 4.00)
 0.9998690    67.07 (L= 6 minsim= 77 factor= 2.23)
 0.9998713   102.76 (L= 6 minsim= 77 factor= 3.00)
 0.9998168   203.49 (L= 6 minsim= 77 factor= 5.00)
 0.9998512   164.31 (L= 6 minsim= 65 factor= 4.00)
 0.9998896    73.90 (L= 6 minsim= 65 factor= 2.23)
 0.9998989   113.75 (L= 6 minsim= 65 factor= 3.00)
 0.9998537   228.98 (L= 6 minsim= 65 factor= 5.00)
 0.9999443   259.53 (L= 6 minsim= 29 factor= 4.00)
 0.9997423   117.15 (L= 6 minsim= 29 factor= 2.23)
 0.9999441   180.69 (L= 6 minsim= 29 factor= 3.00)
 0.9999444   332.52 (L= 6 minsim= 29 factor= 5.00)
 0.9998731   194.92 (L= 6 minsim= 50 factor= 4.00)
 0.9998760    85.35 (L= 6 minsim= 50 factor= 2.23)
 0.9999214   132.05 (L= 6 minsim= 50 factor= 3.00)
 0.9998732   263.81 (L= 6 minsim= 50 factor= 5.00)
 0.9999432   225.75 (L= 6 minsim= 39 factor= 4.00)
 0.9997394    98.20 (L= 6 minsim= 39 factor= 2.23)
 0.9999401   152.14 (L= 6 minsim= 39 factor= 3.00)
 0.9999433   295.87 (L= 6 minsim= 39 factor= 5.00)
 0.9998507   166.11 (L= 6 minsim= 64 factor= 4.00)
 0.9998880    74.56 (L= 6 minsim= 64 factor= 2.23)
 0.9998990   114.62 (L= 6 minsim= 64 factor= 3.00)
 0.9998535   231.01 (L= 6 minsim= 64 factor= 5.00)
 0.9998164   125.11 (L= 6 minsim= 97 factor= 4.00)
 0.9998135    58.72 (L= 6 minsim= 97 factor= 2.23)
 0.9998154    89.54 (L= 6 minsim= 97 factor= 3.00)
 0.9997728   170.37 (L= 6 minsim= 97 factor= 5.00)
 0.9998616   176.98 (L= 6 minsim= 58 factor= 4.00)
 0.9998809    78.55 (L= 6 minsim= 58 factor= 2.23)
 0.9999072   121.13 (L= 6 minsim= 58 factor= 3.00)
 0.9998621   244.59 (L= 6 minsim= 58 factor= 5.00)
 0.9999379   219.44 (L= 6 minsim= 41 factor= 4.00)
 0.9997365    95.20 (L= 6 minsim= 41 factor= 2.23)
 0.9999351   147.80 (L= 6 minsim= 41 factor= 3.00)
 0.9999386   288.90 (L= 6 minsim= 41 factor= 5.00)
 0.9999442   366.64 (L= 6 minsim= 12 factor= 4.00)
 0.9997560   196.14 (L= 6 minsim= 12 factor= 2.23)
 0.9999320   274.58 (L= 6 minsim= 12 factor= 3.00)
 0.9999445   449.30 (L= 6 minsim= 12 factor= 5.00)
 0.9999467   339.64 (L= 6 minsim= 15 factor= 4.00)
 0.9997620   175.17 (L= 6 minsim= 15 factor= 2.23)
 0.9999461   251.43 (L= 6 minsim= 15 factor= 3.00)
 0.9999469   420.02 (L= 6 minsim= 15 factor= 5.00)
 0.9998618   141.41 (L= 6 minsim= 81 factor= 4.00)
 0.9998586    65.17 (L= 6 minsim= 81 factor= 2.23)
 0.9998623    99.78 (L= 6 minsim= 81 factor= 3.00)
 0.9998619   195.76 (L= 6 minsim= 81 factor= 5.00)
 0.9998706   189.90 (L= 6 minsim= 52 factor= 4.00)
 0.9998522    83.59 (L= 6 minsim= 52 factor= 2.23)
 0.9999186   129.23 (L= 6 minsim= 52 factor= 3.00)
 0.9998706   259.11 (L= 6 minsim= 52 factor= 5.00)
 0.9999079   173.45 (L= 6 minsim= 60 factor= 4.00)
 0.9998912    77.10 (L= 6 minsim= 60 factor= 2.23)
 0.9999065   118.76 (L= 6 minsim= 60 factor= 3.00)
 0.9999079   240.18 (L= 6 minsim= 60 factor= 5.00)
 0.9998682   181.00 (L= 6 minsim= 56 factor= 4.00)
 0.9998949    79.91 (L= 6 minsim= 56 factor= 2.23)
 0.9999139   123.53 (L= 6 minsim= 56 factor= 3.00)
 0.9998683   249.31 (L= 6 minsim= 56 factor= 5.00)
 0.9998804   151.55 (L= 6 minsim= 73 factor= 4.00)
